Index,Type,Case Number,Intelligence Number,Transaction_Fraud Payment,IR_Fraud Payment,GroundTruth_Fraud Payment,Transaction ID,Found in Source,Transaction_Located,Found in IR,IR_Can Be Located,GroundTruth_Can Be Located,IR_Suspect Number,GroundTruth_Suspect Number,Transaction_Transaction Date (value),Source_Transaction Date (value),IR_Transaction Date (value),GroundTruth_Transaction Date (value),Transaction_Originating Amount,Source_Originating Amount,IR_Originating Amount,GroundTruth_Originating Amount,Transaction_Originating Currency,Source_Originating Currency,IR_Originating Currency,GroundTruth_Originating Currency,Source_Cancel Amount Requested,GroundTruth_Cancel Amount Requested,Transaction_Originator Name,Source_Originator Name,IR_Originator Name,GroundTruth_Originator Name,Transaction_Originator Account Number,Source_Originator Account Number,IR_Originator Account Number,GroundTruth_Originator Account Number,Transaction_Originator Bank Raw,Source_Originator Bank Raw,IR_Originator Bank Raw,GroundTruth_Originator Bank Raw,Transaction_Beneficiary Name,Source_Beneficiary Name,IR_Beneficiary Name,GroundTruth_Beneficiary Name,Transaction_Beneficiary Account Number,Source_Beneficiary Account Number,IR_Beneficiary Account Number,GroundTruth_Beneficiary Account Number,Transaction_Beneficiary Bank Raw,Source_Beneficiary Bank Raw,IR_Beneficiary Bank Raw,GroundTruth_Beneficiary Bank Raw,Transaction Type Source,Transaction Code Description,Source_Transaction Channel,IR_Transaction Channel,GroundTruth_Transaction Channel,Source Remarks,Remarks,Q1
276,Police Letter,46,3,5,5,5,d1bb54cb-7a0c-4209-90a0-9fbe693bacf5,True,True,True,True,True,1,1,2025-01-19 00:00:00,2025-01-19 00:00:00,2025-01-19 00:00:00,2025-01-19 00:00:00,22000,22000,22000,22000,HKD,HKD,HKD,HKD,,,,,,,,Cash,,,,Cash,,,MR        CHAN TAI MAN,CHAN TAI MAN,CHAN,MR CHAN TAI MAN,111-111111-101,111-111111-101,111-111111-101,111-111111-101,,,HASE,HASE,CCCS,ATM/CDM CASH CREDIT USINGACCOUNT INPUT,,cash deposit,cash deposit,"Feeling interested, VTM transferred total of $306,820-HKD (S/PPTY) to WP2-11's A/Cs on 15 occasions",,
281,Police Letter,47,2,2,2,2,36cff5a2-6f77-4ab9-a27d-3cff7d5b655b,True,True,True,True,True,1,1,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24 00:00:00,20000,20000,20000,20000,HKD,HKD,HKD,HKD,,,,,,,,Cash,,,,Cash,,,MR CHAN TAI MAN,CHAN TAI MAN,CHAN,MR CHAN TAI MAN,111-111111-101,111-111111-101,111-111111-101,111-111111-101,,,HASE,HASE,CCCS,UNKNOWN OR INVALID TERRITORY,,deposited by cash via ATM,cash deposits via ATM,"transferred a total of HK$20,000 into 1 accounts for loan (including the above listed transactions)",,
282,Police Letter,47,3,1,1,1,e2b1c038-3bb8-499a-a8a2-e6803f0d3c86,True,True,True,True,True,1,1,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24 00:00:00,10900,10900,10900,10900,HKD,HKD,HKD,HKD,,,YEUNG KAI,,YEUNG KAI,YEUNG KAI,666-66666-601,666-66666-601,666-66666-601,666-66666-601,,HSBC,HSBC,HSBC,MR CHAN TAI MAN,CHAN TAI MAN,CHAN,MR CHAN TAI MAN,111-111111-101,111-111111-101,111-111111-101,111-111111-101,,,HASE,HASE,CUTF,UNKNOWN OR INVALID TERRITORY,,FPS,FPS,"from the staff of Hang Seng Bank and transferred a total of HK$21,800 into two accounts (including the above listed transactions) for the deposit.",,
24,Search Warrant,4,16,7,7,,,,True,True,True,,1,,2024-08-07 00:00:00,,2024-08-07 00:00:00,,3060,,3060,,HKD,,HKD,,,,"YAN, MEI MEI",,YAN,,222-222222-102,,222-222222-102,,,,HASE,,MR      CHAN TAI MAN,,CHAN,,111-111111-101,024N000000000000002,111-111111-101,111-111111-101,,,HASE,,CUTF,Default transaction,,FPS,,,,
25,Search Warrant,4,17,,9,,,,False,True,False,,1,,,,2024-08-07 00:00:00,,,,5000,,,,HKD,,,,,,,,,,,,,,,,,,CHAN,,,,111-111111-101,,,,HASE,,,,,,,,"As 3 counts same amount HKD5,000 credit to CHAN on the same day, the transaction cannot be located.",
26,Search Warrant,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Search Warrant,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,Search Warrant,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Search Warrant,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Search Warrant,14,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Search Warrant,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,Search Warrant,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,Search Warrant,21,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,Search Warrant,22,2,,3,,,,False,True,False,,1,,,,2024-12-02 00:00:00,,,,6868,,,,HKD,,,,,,,,,,,,,,,,,,CHAN,,,,111-111111-101,,,,HASE,,,,,,,,,
127,Search Warrant,23,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,Search Warrant,24,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,Search Warrant,25,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,Search Warrant,30,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,Search Warrant,30,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,Search Warrant,31,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,Search Warrant,33,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,Search Warrant,37,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,Search Warrant,38,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,Search Warrant,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,Search Warrant,43,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,Search Warrant,46,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,Search Warrant,47,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,Search Warrant,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Source: Search Warrant and Internal Referral,
2,UAR,2,1,1,1,1,d144dec7-8032-463c-b66c-21caed6abdab,True,True,True,True,True,1,1,2024-08-29 00:00:00,2024-08-29 00:00:00,2024-08-29 00:00:00,2024-08-29 00:00:00,20000,20000,20000,20000,HKD,HKD,HKD,HKD,,,,,,,,,,,,,,,MR       CHAN TAI MAN,CHAN TAI MAN,CHAN,MR CHAN TAI MAN,111-111111-101,111-111111-101,111-111111-101,111-111111-101,,,,,CCCS,ATM/CDM CASH CREDIT USINGACCOUNT INPUT,ATM,cash deposits via ATM,cash deposits via ATM,,,
3,UAR,2,1,2,2,2,4064485e-8e70-4cf1-9303-99ba85cc0014,True,True,True,True,True,2,2,2024-08-30 00:00:00,2024-08-30 00:00:00,2024-08-30 00:00:00,2024-08-30 00:00:00,20000,20000,20000,20000,HKD,HKD,HKD,HKD,,,,,,,,,,,,,,,MR   CHUNG SIU,CHUNG Siu,CHUNG,MR CHUNG SIU,111-111111-102,111-111111-102,111-111111-102,111-111111-102,,,,,CCCS,ATM/CDM CASH CREDIT USINGACCOUNT INPUT,ATM,cash deposits via ATM,cash deposits via ATM,,,
6,UAR,3,2,1,1,1,b7f9e8c1-b04e-4077-99b4-a53517b57e4d,True,True,True,True,True,1,1,2024-07-10 00:00:00,10 JUL 2024,2024-07-10 00:00:00,2024-07-10 00:00:00,1,1,1,1,HKD,HKD,HKD,HKD,1,1,MISS YEUNG KAI,MISS YEUNG KAI,MISS YEUNG KAI,MISS YEUNG KAI,666-66666-601,01211■■■■■■■,66666666601,666-66666-601,The Hongkong and Shanghai Banking Corporation Limited,HSBCHKHH;;;004 BBAN,HSBC,The Hongkong and Shanghai Banking Corporation Limited,Mr CHAN TAI MAN       AND OTHERS,CHAN TAI MAN,CHAN,Mr CHAN TAI MAN AND OTHERS,111-111111-101,111-111111-101,111-111111-101,111-111111-101,Hang Seng Bank Ltd.,024 BBAN,HASE,Hang Seng Bank Ltd.,CWTF,Default transaction,FPS,,FPS,,,
13,UAR,4,5,3,3,3,c046e1ea-2b63-4d3c-a527-79a9a1e0f1df,True,True,True,True,True,1,1,2024-08-07 00:00:00,07AUG24,2024-08-07 00:00:00,2024-08-07 00:00:00,2010,2010,2010,2010,HKD,HKD,HKD,HKD,2010,2010,TSANG SIU MING,MISS TSANG SIU MING,TSANG SIU MING,TSANG SIU MING,666-66666-602,666-66666-602,666-66666-602,666-66666-602,The Hongkong and Shanghai Banking Corporation Limited,004 BBAN,The Hongkong and Shanghai Banking Corporation Limited,The Hongkong and Shanghai Banking Corporation Limited,MR      CHAN TAI MAN,CHAN TAI MAN,CHAN,MR CHAN TAI MAN,111-111111-101,111-111111-101,111-111111-101,111-111111-101,Hang Seng Bank Ltd.,024 024N240■■■■■■■■■■■■,HASE,Hang Seng Bank Ltd.,CWTF,Default transaction,FPS,FPS,FPS,,,
14,UAR,4,6,4,4,4,3c80c491-b4c9-4ed3-89b6-8ad2f0d2184a,True,True,True,True,True,1,1,2024-08-07 00:00:00,07AUG24,2024-08-07 00:00:00,2024-08-07 00:00:00,2460,2460,2460,2460,HKD,HKD,HKD,HKD,2460,2460,XIE PANGAN,MR XIE PANGAN,XIE PANGAN,XIE PANGAN,666-66666-603,037■■■■■■■■■■■■,666-66666-603,666-66666-603,The Hongkong and Shanghai Banking Corporation Limited,004 BBAN,The Hongkong and Shanghai Banking Corporation Limited,The Hongkong and Shanghai Banking Corporation Limited,MR      CHAN TAI MAN,CHAN TAI MAN,CHAN,MR CHAN TAI MAN,111-111111-101,111-111111-101,111-111111-101,111-111111-101,Hang Seng Bank Ltd.,024 BBAN,HASE,Hang Seng Bank Ltd.,CWTF,Default transaction,FPS,FPS,FPS,,,
15,UAR,4,7,5,5,5,41998ee2-6e3f-4907-9a98-683c04ceba3b,True,True,True,True,True,1,1,2024-08-07 00:00:00,07AUG24,2024-08-07 00:00:00,2024-08-07 00:00:00,300,300,300,300,HKD,HKD,HKD,HKD,300,300,XIE PANGAN,MR XIE PANGAN,XIE PANGAN,XIE PANGAN,666-66666-603,03741■■■■■■■■,666-66666-603,666-66666-603,The Hongkong and Shanghai Banking Corporation Limited,{2:O1991719240808HSBCHKHHXXXX00000000006■■■■■■■■■■■■};;;004 BBAN,The Hongkong and Shanghai Banking Corporation Limited,The Hongkong and Shanghai Banking Corporation Limited,MR      CHAN TAI MAN,CHAN TAI MAN,CHAN,MR CHAN TAI MAN,111-111111-101,111-111111-101,111-111111-101,111-111111-101,Hang Seng Bank Ltd.,{1:F01HASEHKHHXXXX6■■■■■■■■■■■■};;;024 BBAN,HASE,Hang Seng Bank Ltd.,CWTF,Default transaction,FPS,FPS,FPS,,,
17,UAR,4,9,2,2,2,2904669d-89b2-4f79-b854-62b167048737,True,True,True,True,True,1,1,2024-08-07 00:00:00,07AUG2024,2024-08-07 00:00:00,2024-08-07 00:00:00,1248,1248,1248,1248,HKD,HKD,HKD,HKD,1248,1248,TSANG SIU MING,MISS TSANG SIU MING,TSANG SIU MING,TSANG SIU MING,666-66666-602,666-66666-602,666-66666-602,666-66666-602,The Hongkong and Shanghai Banking Corporation Limited,HSBCHKHH;;;004 BBAN,The Hongkong and Shanghai Banking Corporation Limited,The Hongkong and Shanghai Banking Corporation Limited,MR      CHAN TAI MAN,CHAN TAI MAN,CHAN,MR CHAN TAI MAN,111-111111-101,111-111111-101,111-111111-101,111-111111-101,Hang Seng Bank Ltd.,024 024N2407■■■■■■■■■■■■,HASE,Hang Seng Bank Ltd.,CWTF,Default transaction,FPS,FPS,FPS,,,
18,UAR,4,10,1,1,1,7fc11c95-d502-425f-9c25-da398ed56a9a,True,True,True,True,True,1,1,2024-08-07 00:00:00,07AUG24,2024-08-07 00:00:00,2024-08-07 00:00:00,5000,5000,5000,5000,HKD,HKD,HKD,HKD,5000,5000,YEUNG KAI,MISS YEUNG KAI,YEUNG KAI,YEUNG KAI,666-66666-601,666-66666-601,666-66666-601,666-66666-601,The Hongkong and Shanghai Banking Corporation Limited,004 BBAN,The Hongkong and Shanghai Banking Corporation Limited,The Hongkong and Shanghai Banking Corporation Limited,MR      CHAN TAI MAN,CHAN TAI MAN,CHAN,MR CHAN TAI MAN,111-111111-101,111-111111-101,111-111111-101,111-111111-101,Hang Seng Bank Ltd.,024 BBAN,HASE,Hang Seng Bank Ltd.,CWTF,Default transaction,FPS,FPS,FPS,,,
31,UAR,5,3,1,1,1,1fd9e993-bbbb-44ca-ba74-56f5359e0e03,True,True,True,True,True,1,1,2024-11-12 00:00:00,12NOV24,2024-11-12 00:00:00,2024-11-12 00:00:00,25500,25500,25500,25500,HKD,HKD,HKD,HKD,25381,25381,CHAN TAI MAN,CHAN TAI MAN,CHAN,CHAN TAI MAN,333-333333-101,333-333333-101,333-333333-101,333-333333-101,The Hongkong and Shanghai Banking Corporation Limited,BBAN 4,HSBC,The Hongkong and Shanghai Banking Corporation Limited,MR        CHAN TAI MAN,CHAN TAI MAN,CHAN,MR CHAN TAI MAN,111-111111-101,111-111111-101,111-111111-101,111-111111-101,Hang Seng Bank Ltd.,024/SDDA20241111■■■■■■■■■■ 24,HASE,Hang Seng Bank Ltd.,CWTF,Default transaction,FPS,,FPS,,same name HSBC account,
45,UAR,5,7,8,8,8,c4ae19d2-61c0-443e-9dfe-c007ddaf6432,True,True,True,True,True,1,1,2024-11-12 00:00:00,12NOV2024,2024-11-12 00:00:00,2024-11-12 00:00:00,77000,77000,77000,77000,HKD,HKD,HKD,HKD,20000,20000,CHAN TAI MAN,CHAN TAI MAN,CHAN,CHAN TAI MAN,333-333333-101,333-333333-101,333-333333-101,333-333333-101,The Hongkong and Shanghai Banking Corporation Limited,{2:O199■■■■■■■■■■HSBCHKHHXXXX000000■■■■■■■■■■};;;BBAN 4,HSBC,The Hongkong and Shanghai Banking Corporation Limited,MR        CHAN TAI MAN,CHAN TAI MAN,CHAN,MR CHAN TAI MAN,111-111111-101,111-111111-101,111-111111-101,111-111111-101,Hang Seng Bank Ltd.,{1:F01HASEHK■■■■■■■■■■};;;024/SDDA20241111■■■■■■■■■■ 24,HASE,Hang Seng Bank Ltd.,CWTF,Default transaction,FPS,,FPS,,same name HSBC account,
46,UAR,5,8,10,10,10,47bf0cc4-cbc9-4dde-ab99-3a8e4d40d5e7,True,True,True,True,True,1,1,2024-11-11 00:00:00,11NOV24,2024-11-11 00:00:00,2024-11-11 00:00:00,19990,19990,19990,19990,HKD,HKD,HKD,HKD,19990,19990,CHAN TAI MAN,CHAN TAI MAN,CHAN,CHAN TAI MAN,333-333333-101,333-333333-101,333-333333-101,333-333333-101,The Hongkong and Shanghai Banking Corporation Limited,BBAN 4;;;HSBCH■■■,HSBC,The Hongkong and Shanghai Banking Corporation Limited,MR        CHAN TAI MAN,CHAN TAI MAN,CHAN,MR CHAN TAI MAN,111-111111-101,111-111111-101,111-111111-101,111-111111-101,Hang Seng Bank Ltd.,024/SDDA20241111■■■■■■■■■■ 24,HASE,Hang Seng Bank Ltd.,CWTF,Default transaction,FPS,,FPS,,same name HSBC account,
61,UAR,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The branch manager refused to process the transfer for the customer because they were suspicious. There was no loss amount.,
69,UAR,13,1,1,1,1,840c69f6-b9ea-494f-85b8-3a2920de7719,True,True,True,True,True,1,1,2024-08-21 00:00:00,21-Aug-2024,2024-08-21 00:00:00,2024-08-21 00:00:00,1244,1244,1244,1244,HKD,HKD,HKD,HKD,,,CHEUNG TAK SHING,Mr Cheung,CHEUNG,CHEUNG TAK SHING,222-222222-101,,222-222222-101,222-222222-101,,HASE,HASE,HASE,CHAN TAI MAN,,CHAN,CHAN TAI MAN,111-111111-101,111-111111-101,111-111111-101,111-111111-101,,,HASE,HASE,CUTF,ATM TRANSFER UNRELATED   DEPOSIT,ATM,,ATM,,,
78,UAR,15,3,2,2,2,96f49988-0450-4cf1-8ef9-2c448bd5488b,True,True,True,True,True,1,1,2024-08-11 00:00:00,"11AUG,2024",2024-08-11 00:00:00,2024-08-11 00:00:00,98001,98001,98001,98001,HKD,HKD,HKD,HKD,,,YEUNG KAI,,YEUNG KAI,YEUNG KAI,66666666601,66666666601,66666666601,66666666601,,HSBC,HSBC,HSBC,CHAN TAI MAN,,CHAN,CHAN TAI MAN,111-111111-101,111-111111-101,111-111111-101,111-111111-101,,,HASE,HASE,CUTF,ATM TRANSFER UNRELATED   DEPOSIT,ATM,,ATM,,,
91,UAR,18,2,1,1,1,9fea0195-d3af-4ef5-aff8-0212bd82df1a,True,True,True,True,True,1,1,2024-12-10 00:00:00,241210,2024-12-10 00:00:00,2024-12-10 00:00:00,5000,5000,5000,5000,HKD,HKD,HKD,HKD,5000,5000,CHEUNG TAK SHING,MR CHEUNG TAK SHING,CHEUNG TAK SHING,CHEUNG TAK SHING,444-4444444-101,444-4444444-101,444-4444444-101,444-4444444-101,The Hongkong and Shanghai Banking Corporation Limited,004 BBAN,The Hongkong and Shanghai Banking Corporation Limited,The Hongkong and Shanghai Banking Corporation Limited,"CHAN, TAIMAN",CHAN TAI MAN,CHAN,"CHAN, TAIMAN",111-111111-101,111-111111-101,111-111111-101,111-111111-101,Hang Seng Bank Ltd.,024 BBAN,HASE,Hang Seng Bank Ltd.,CWTF,Default transaction,,,FPS,,,
122,UAR,23,5,1,1,1,8d0c5549-e4ef-41ed-ad29-cc12542d2cbc,True,True,True,True,True,1,1,2024-12-03 00:00:00,03DEC24,2024-12-03 00:00:00,2024-12-03 00:00:00,2997,2997,2997,2997,HKD,HKD,HKD,HKD,2997,2997,CHAN TAI MAN,CHAN TAI MAN,CHAN TAI MAN,CHAN TAI MAN,333-333333-101,333-333333-101,333-333333-101,333-333333-101,The Hongkong and Shanghai Banking Corporation Limited,BBAN 4,HSBC,The Hongkong and Shanghai Banking Corporation Limited,CHAN TAI MAN,CHAN TAI MAN,CHAN,CHAN TAI MAN,111-111111-101,111-111111-101,111-111111-101,111-111111-101,Hang Seng Bank Ltd.,024/SDDA20241126■■■■■■ 24,HASE,Hang Seng Bank Ltd.,CWTF,Default transaction,FPS,,FPS,,,
124,UAR,23,7,3,3,3,9ba7b992-e84f-4111-86d7-50237f6498b9,True,True,True,True,True,1,1,2024-12-03 00:00:00,03DEC24,2024-12-03 00:00:00,2024-12-03 00:00:00,50001,50001,50001,50001,HKD,HKD,HKD,HKD,49986,49986,CHAN TAI MAN,CHAN TAI MAN,CHAN TAI MAN,CHAN TAI MAN,333-333333-101,333-333333-101,333-333333-101,333-333333-101,The Hongkong and Shanghai Banking Corporation Limited,BBAN 4,HSBC,The Hongkong and Shanghai Banking Corporation Limited,CHAN TAI MAN,CHAN TAI MAN,CHAN,CHAN TAI MAN,111-111111-101,111-111111-101,111-111111-101,111-111111-101,Hang Seng Bank Ltd.,024/SDDA20241■■■■■■■■ 24,HASE,Hang Seng Bank Ltd.,CWTF,Default transaction,FPS,,FPS,,,
125,UAR,23,8,4,4,4,9a5a0cbb-10fa-4cbc-863d-8fe67338282c,True,True,True,True,True,1,1,2024-12-03 00:00:00,03DEC24,2024-12-03 00:00:00,2024-12-03 00:00:00,7001,7001,7001,7001,HKD,HKD,HKD,HKD,7000,7000,CHAN TAI MAN,CHAN TAI MAN,CHAN TAI MAN,CHAN TAI MAN,333-333333-101,333-333333-101,333-333333-101,333-333333-101,The Hongkong and Shanghai Banking Corporation Limited,BBAN 4,HSBC,The Hongkong and Shanghai Banking Corporation Limited,CHAN TAI MAN,CHAN TAI MAN,CHAN,CHAN TAI MAN,111-111111-101,111-111111-101,111-111111-101,111-111111-101,Hang Seng Bank Ltd.,024/SDDA20241■■■■■■■■■ 24,HASE,Hang Seng Bank Ltd.,CWTF,Default transaction,FPS,,FPS,,,
126,UAR,23,9,5,5,5,76006eaf-d3ee-4bbd-ac66-ed5004287bc3,True,True,True,True,True,1,1,2024-12-03 00:00:00,03DEC24,2024-12-03 00:00:00,2024-12-03 00:00:00,5001,5001,5001,5001,HKD,HKD,HKD,HKD,5000,5000,CHAN TAI MAN,CHAN TAI MAN,CHAN TAI MAN,CHAN TAI MAN,333-333333-101,333-333333-101,333-333333-101,333-333333-101,The Hongkong and Shanghai Banking Corporation Limited,BBAN 4,HSBC,The Hongkong and Shanghai Banking Corporation Limited,CHAN TAI MAN,CHAN TAI MAN,CHAN,CHAN TAI MAN,111-111111-101,111-111111-101,111-111111-101,111-111111-101,Hang Seng Bank Ltd.,024/SDDA20241126003■■■■■■ 24,HASE,Hang Seng Bank Ltd.,CWTF,Default transaction,FPS,,FPS,,,
128,UAR,23,11,6,6,6,7b7bc2de-fc11-4b8d-839f-ac7d9c5e9188,True,True,True,True,True,1,1,2024-12-03 00:00:00,03DEC24,2024-12-03 00:00:00,2024-12-03 00:00:00,50001,50001,50001,50001,HKD,HKD,HKD,HKD,49986,49986,CHAN TAI MAN,CHAN TAI MAN,CHAN TAI MAN,CHAN TAI MAN,333-333333-101,333-333333-101,333-333333-101,333-333333-101,The Hongkong and Shanghai Banking Corporation Limited,BBAN 4,HSBC,The Hongkong and Shanghai Banking Corporation Limited,CHAN TAI MAN,CHAN TAI MAN,CHAN,CHAN TAI MAN,111-111111-101,111-111111-101,111-111111-101,111-111111-101,Hang Seng Bank Ltd.,024/SDDA20241■■■■■■■■ 24,HASE,Hang Seng Bank Ltd.,CWTF,Default transaction,FPS,,FPS,,,
131,UAR,24,2,1,1,1,45674a75-0cb5-4378-bb05-e6a830f0d84e,True,True,True,True,True,1,1,2024-11-29 00:00:00,29/11/2024,2024-11-29 00:00:00,2024-11-29 00:00:00,100000,100000,100000,100000,HKD,HKD,HKD,HKD,100000,100000,YEUNG KAI,YEUNG KAI,YEUNG KAI,YEUNG KAI,666-66666-601,666-66666-601,666-66666-601,666-66666-601,STANDARD CHARTERED BANK (HONG KONG) LIMITED,STANDARD CHARTERED BANK HK LTD;;;003 BBAN,Standard Chartered Bank (Hong Kong) Limited,STANDARD CHARTERED BANK (HONG KONG) LIMITED,MR       Chan Tai Man,CHAN TAI MAN,CHAN,MR Chan Tai Man,111-111111-101,111-111111-101,111-111111-101,111-111111-101,Hang Seng Bank Ltd.,{1:F01HASEHKHH■■■■■■■■■■};;;024 BBAN,HASE,Hang Seng Bank Ltd.,CWTF,Default transaction,,FPS,FPS,,,
135,UAR,24,5,2,2,2,0e9cc443-a428-4677-8f74-1ab6d95a4c1f,True,True,True,True,True,1,1,2024-11-29 00:00:00,29NOV24,2024-11-29 00:00:00,2024-11-29 00:00:00,70000,70000,70000,70000,HKD,HKD,HKD,HKD,70000,70000,CHAN TAI MAN,CHAN TAI MAN,MR CHAN TAI MAN,CHAN TAI MAN,333-333333-101,333-333333-101,333-333333-101,333-333333-101,The Hongkong and Shanghai Banking Corporation Limited,{2:O199■■■■■■■■■■HSBCHKHHXXXX0000000000■■■■■■■■■■};;;BBAN 4,HSBC,The Hongkong and Shanghai Banking Corporation Limited,MR       Chan Tai Man,CHAN TAI MAN,CHAN,MR Chan Tai Man,111-111111-101,111-111111-101,111-111111-101,111-111111-101,Hang Seng Bank Ltd.,{1:F01HASEHK■■■■■■■■■■};;;024/SDDA■■■■■■■■■■} 24,HASE,Hang Seng Bank Ltd.,CWTF,Default transaction,FPS,FPS,FPS,,,
136,UAR,24,6,3,3,3,22daae20-0179-442e-be2c-5bb21488f2f1,True,True,True,True,True,1,1,2024-11-29 00:00:00,29NOV24,2024-11-29 00:00:00,2024-11-29 00:00:00,100000,100000,100000,100000,HKD,HKD,HKD,HKD,100000,100000,CHAN TAI MAN,CHAN TAI MAN,MR CHAN TAI MAN,CHAN TAI MAN,333-333333-101,333-333333-101,333-333333-101,333-333333-101,The Hongkong and Shanghai Banking Corporation Limited,BBAN 4,HSBC,The Hongkong and Shanghai Banking Corporation Limited,MR       Chan Tai Man,CHAN TAI MAN,CHAN,MR Chan Tai Man,111-111111-101,111-111111-101,111-111111-101,111-111111-101,Hang Seng Bank Ltd.,024/SDDA202411■■■■■■■■■■ 24,HASE,Hang Seng Bank Ltd.,CWTF,Default transaction,FPS,FPS,FPS,,,
139,UAR,25,2,1,1,1,c348a28c-7710-4c42-9305-ab33cd935d21,True,True,True,True,True,1,1,2024-11-08 00:00:00,08NOV24,2024-11-08 00:00:00,2024-11-08 00:00:00,25900,25900,25900,25900,HKD,HKD,HKD,HKD,17833,17833,CHAN TAI MAN,CHAN TAI MAN,CHAN TAI MAN,CHAN TAI MAN,333-333333-101,333-333333-101,333-333333-101,333-333333-101,The Hongkong and Shanghai Banking Corporation Limited,{2:O19919■■■■■■■■■■HSBCHKHHXXXX0000000000■■■■■■■■■■};;;BBAN 4,HSBC,The Hongkong and Shanghai Banking Corporation Limited,MR        CHAN TAI MAN,CHAN TAI MAN,CHAN,MR CHAN TAI MAN,111-111111-101,111-111111-101,111-111111-101,111-111111-101,Hang Seng Bank Ltd.,1:F01HASEHKHH■■■■■■■■■■};;;024/SDDA20241106■■■■■■■■■■ 24,HASE,Hang Seng Bank Ltd.,CWTF,Default transaction,FPS,FPS,FPS,,,
148,UAR,27,4,5,5,5,23c87f2c-ec50-404a-b9af-e59c254a6121,True,True,True,True,True,1,1,2025-01-03 00:00:00,03JAN25,2025-01-03 00:00:00,2025-01-03 00:00:00,40200,40200,40200,40200,HKD,HKD,HKD,HKD,40000,40000,CHAN TAI MAN,CHAN TAI MAN,CHAN TAI MAN,CHAN TAI MAN,333-333333-101,333-333333-101,333-333333-101,333-333333-101,The Hongkong and Shanghai Banking Corporation Limited,HSBC■■■■■■■■■■;;;BBAN 4,HSBC,The Hongkong and Shanghai Banking Corporation Limited,MR CHAN TAI MAN,CHAN TAI MAN,CHAN,MR CHAN TAI MAN,111-111111-101,111-111111-101,111-111111-101,111-111111-101,Hang Seng Bank Ltd.,024/SDDA2024■■■■■■■■8 24,HASE,Hang Seng Bank Ltd.,CWTF,Default transaction,FPS,,FPS,,,
